country,city,date,co,no2,o3,pm10,pm25,so2,year,month,day_of_week,quarter,season,covid_period,aqi_pm25,aqi_bucket
Thailand,Bangkok,2021-09-13,,0.00633,0.01635,29.15,12.875,,2021,9,Monday,3,Wet (Jun-Sep),COVID Era,52.62982832618026,Moderate
Thailand,Bangkok,2021-09-14,,0.012,0.010015,28.3,13.975,,2021,9,Tuesday,3,Wet (Jun-Sep),COVID Era,54.9431330472103,Moderate
Thailand,Bangkok,2021-09-15,,0.013,0.01111,22.775,10.9075,,2021,9,Wednesday,3,Wet (Jun-Sep),COVID Era,45.44791666666667,Good
Thailand,Bangkok,2021-09-16,,0.0125,0.01325,21.725,9.905,,2021,9,Thursday,3,Wet (Jun-Sep),COVID Era,41.270833333333336,Good
Thailand,Bangkok,2021-09-17,,0.0137,0.022850000000000002,31.049999999999997,13.9,,2021,9,Friday,3,Wet (Jun-Sep),COVID Era,54.78540772532189,Moderate
Thailand,Bangkok,2021-09-18,,0.0105,0.019450000000000002,29.45,14.15,,2021,9,Saturday,3,Wet (Jun-Sep),COVID Era,55.311158798283266,Moderate
Thailand,Bangkok,2021-09-19,,0.0116,0.014249999999999999,29.325,14.5,,2021,9,Sunday,3,Wet (Jun-Sep),COVID Era,56.047210300429185,Moderate
Thailand,Bangkok,2021-09-20,,0.0126,0.0168,24.975,12.9225,,2021,9,Monday,3,Wet (Jun-Sep),COVID Era,52.72972103004292,Moderate
Thailand,Bangkok,2021-09-21,,0.0133,0.011065,21.225,9.9475,,2021,9,Tuesday,3,Wet (Jun-Sep),COVID Era,41.44791666666667,Good
Thailand,Bangkok,2021-09-22,,0.0134,0.010929999999999999,21.675,10.455,,2021,9,Wednesday,3,Wet (Jun-Sep),COVID Era,43.5625,Good
Thailand,Bangkok,2021-09-23,,0.0075,0.010915000000000001,24.275,11.205,,2021,9,Thursday,3,Wet (Jun-Sep),COVID Era,46.68750000000001,Good
Thailand,Bangkok,2021-09-24,,0.00912,0.00768,24.9,11.775,,2021,9,Friday,3,Wet (Jun-Sep),COVID Era,49.06250000000001,Good
Thailand,Bangkok,2021-09-25,,0.0107,0.010925,22.7,11.1075,,2021,9,Saturday,3,Wet (Jun-Sep),COVID Era,46.28125,Good
Thailand,Bangkok,2021-09-26,,0.0142,0.015406666666666666,22.8,10.6675,,2021,9,Sunday,3,Wet (Jun-Sep),COVID Era,44.44791666666667,Good
Thailand,Bangkok,2021-09-27,,0.016,0.011389999999999999,29.6,13.675,,2021,9,Monday,3,Wet (Jun-Sep),COVID Era,54.312231759656655,Moderate
Thailand,Bangkok,2021-09-28,,0.0145,0.0065,40.75,20.375,,2021,9,Tuesday,3,Wet (Jun-Sep),COVID Era,68.40236051502146,Moderate
Thailand,Bangkok,2021-09-29,,0.0171,0.020739999999999998,46.05,24.725,,2021,9,Wednesday,3,Wet (Jun-Sep),COVID Era,77.55042918454936,Moderate
Thailand,Bangkok,2021-09-30,,0.0134,0.010666666666666666,32.0,15.4,,2021,9,Thursday,3,Wet (Jun-Sep),COVID Era,57.93991416309013,Moderate
Thailand,Bangkok,2021-10-01,,0.0135,0.018250000000000002,24.275,11.682500000000001,,2021,10,Friday,4,Transition (Oct-Nov),COVID Era,48.67708333333334,Good
Thailand,Bangkok,2021-10-02,,0.0132,0.02315,30.325,15.05,,2021,10,Saturday,4,Transition (Oct-Nov),COVID Era,57.20386266094421,Moderate
Thailand,Bangkok,2021-10-03,,0.0123,0.024149999999999998,29.65,15.450000000000001,,2021,10,Sunday,4,Transition (Oct-Nov),COVID Era,58.04506437768241,Moderate
Thailand,Bangkok,2021-10-04,,0.0143,0.026549999999999997,41.025,20.55,,2021,10,Monday,4,Transition (Oct-Nov),COVID Era,68.77038626609442,Moderate
Thailand,Bangkok,2021-10-05,,0.0113,0.0173,33.166666666666664,16.125,,2021,10,Tuesday,4,Transition (Oct-Nov),COVID Era,59.46459227467811,Moderate
Thailand,Bangkok,2021-10-06,,0.015,0.014336666666666666,31.3,15.475,,2021,10,Wednesday,4,Transition (Oct-Nov),COVID Era,58.097639484978544,Moderate
Thailand,Bangkok,2021-10-07,,0.016,0.0267,53.875,28.4,,2021,10,Thursday,4,Transition (Oct-Nov),COVID Era,85.27896995708154,Moderate
Thailand,Bangkok,2021-10-08,,0.0125,0.016,33.3,16.525,,2021,10,Friday,4,Transition (Oct-Nov),COVID Era,60.30579399141631,Moderate
Thailand,Bangkok,2021-10-09,,0.00817,0.0184,24.825000000000003,11.3,,2021,10,Saturday,4,Transition (Oct-Nov),COVID Era,47.08333333333334,Good
Thailand,Bangkok,2021-10-10,,0.0102,0.015300000000000001,20.2,9.1325,,2021,10,Sunday,4,Transition (Oct-Nov),COVID Era,38.052083333333336,Good
Thailand,Bangkok,2021-10-11,,0.00987,0.0143,24.7,10.865,,2021,10,Monday,4,Transition (Oct-Nov),COVID Era,45.270833333333336,Good
Thailand,Bangkok,2021-10-12,,0.00639,0.0216,19.65,9.17,,2021,10,Tuesday,4,Transition (Oct-Nov),COVID Era,38.208333333333336,Good
Thailand,Bangkok,2021-10-13,,0.0103,0.014700000000000001,21.85,10.1725,,2021,10,Wednesday,4,Transition (Oct-Nov),COVID Era,42.385416666666664,Good
Thailand,Bangkok,2021-10-14,,0.0127,0.008785000000000001,24.35,11.620000000000001,,2021,10,Thursday,4,Transition (Oct-Nov),COVID Era,48.41666666666667,Good
Thailand,Bangkok,2021-10-15,,0.0121,0.00998,29.7,13.325,,2021,10,Friday,4,Transition (Oct-Nov),COVID Era,53.57618025751073,Moderate
Thailand,Bangkok,2021-10-16,,0.0113,0.012985,21.075000000000003,9.7975,,2021,10,Saturday,4,Transition (Oct-Nov),COVID Era,40.822916666666664,Good
Thailand,Bangkok,2021-10-17,,0.0123,0.0169,18.45,9.57,,2021,10,Sunday,4,Transition (Oct-Nov),COVID Era,39.87500000000001,Good
Thailand,Bangkok,2021-10-18,,0.0134,0.0135,31.849999999999998,13.3325,,2021,10,Monday,4,Transition (Oct-Nov),COVID Era,53.59195278969957,Moderate
Thailand,Bangkok,2021-10-19,,0.0151,0.021330000000000002,44.125,20.7,,2021,10,Tuesday,4,Transition (Oct-Nov),COVID Era,69.08583690987125,Moderate
Thailand,Bangkok,2021-10-20,,0.0178,0.024353333333333334,48.974999999999994,26.5,,2021,10,Wednesday,4,Transition (Oct-Nov),COVID Era,81.28326180257511,Moderate
Thailand,Bangkok,2021-10-21,,0.0169,0.014066666666666667,40.725,21.075,,2021,10,Thursday,4,Transition (Oct-Nov),COVID Era,69.87446351931331,Moderate
Thailand,Bangkok,2021-10-22,,0.0125,0.013649999999999999,31.700000000000003,16.275,,2021,10,Friday,4,Transition (Oct-Nov),COVID Era,59.78004291845494,Moderate
Thailand,Bangkok,2021-10-23,,0.00991,0.026549999999999997,24.425,11.59,,2021,10,Saturday,4,Transition (Oct-Nov),COVID Era,48.29166666666667,Good
Thailand,Bangkok,2021-10-24,,0.0132,0.0353,26.125,12.807500000000001,,2021,10,Sunday,4,Transition (Oct-Nov),COVID Era,52.487875536480686,Moderate
Thailand,Bangkok,2021-10-25,,0.0131,0.04285,33.175,16.925,,2021,10,Monday,4,Transition (Oct-Nov),COVID Era,61.146995708154506,Moderate
Thailand,Bangkok,2021-10-26,,0.0111,0.032600000000000004,40.0,20.2,,2021,10,Tuesday,4,Transition (Oct-Nov),COVID Era,68.0343347639485,Moderate
Thailand,Bangkok,2021-10-27,,0.0139,0.02195,44.6,22.925,,2021,10,Wednesday,4,Transition (Oct-Nov),COVID Era,73.76502145922747,Moderate
Thailand,Bangkok,2021-10-28,,0.0114,0.0172,42.375,22.6,,2021,10,Thursday,4,Transition (Oct-Nov),COVID Era,73.08154506437769,Moderate
Thailand,Bangkok,2021-10-29,,0.0143,0.0232,46.5,24.375,,2021,10,Friday,4,Transition (Oct-Nov),COVID Era,76.81437768240343,Moderate
Thailand,Bangkok,2021-10-30,,0.013,0.0171,31.900000000000002,16.400000000000002,,2021,10,Saturday,4,Transition (Oct-Nov),COVID Era,60.04291845493563,Moderate
Thailand,Bangkok,2021-10-31,,0.0153,0.0185,28.433333333333334,14.0,,2021,10,Sunday,4,Transition (Oct-Nov),COVID Era,54.99570815450644,Moderate
Thailand,Bangkok,2021-11-01,,0.0157,0.0157,36.56666666666667,17.53333333333333,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,62.426323319027176,Moderate
Thailand,Bangkok,2021-11-02,,0.0173,0.0222,34.43333333333334,16.5,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,60.25321888412017,Moderate
Thailand,Bangkok,2021-11-03,,0.0178,0.018000000000000002,37.525,18.45,,2021,11,Wednesday,4,Transition (Oct-Nov),COVID Era,64.35407725321889,Moderate
Thailand,Bangkok,2021-11-04,,0.0193,0.0199,39.6,18.7,,2021,11,Thursday,4,Transition (Oct-Nov),COVID Era,64.87982832618026,Moderate
Thailand,Bangkok,2021-11-05,,0.0181,0.024550000000000002,43.075,21.674999999999997,,2021,11,Friday,4,Transition (Oct-Nov),COVID Era,71.13626609442059,Moderate
Thailand,Bangkok,2021-11-06,,0.016,0.0225,44.3,24.025,,2021,11,Saturday,4,Transition (Oct-Nov),COVID Era,76.0783261802575,Moderate
Thailand,Bangkok,2021-11-07,,0.0175,0.01164,37.1,18.4,,2021,11,Sunday,4,Transition (Oct-Nov),COVID Era,64.2489270386266,Moderate
Thailand,Bangkok,2021-11-08,,0.0151,0.0202,35.125,15.95,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,59.09656652360515,Moderate
Thailand,Bangkok,2021-11-09,,0.0153,0.030100000000000002,37.675,15.375,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,57.887339055793994,Moderate
Thailand,Bangkok,2021-11-10,,0.0174,0.03415,44.9,19.475,,2021,11,Wednesday,4,Transition (Oct-Nov),COVID Era,66.50965665236052,Moderate
Thailand,Bangkok,2021-11-11,,0.0193,0.03605,49.55,22.4,,2021,11,Thursday,4,Transition (Oct-Nov),COVID Era,72.66094420600858,Moderate
Thailand,Bangkok,2021-11-12,,0.0176,0.0195,48.425,22.825,,2021,11,Friday,4,Transition (Oct-Nov),COVID Era,73.55472103004291,Moderate
Thailand,Bangkok,2021-11-13,0.86,0.0154,0.0236,48.275,27.525,,2021,11,Saturday,4,Transition (Oct-Nov),COVID Era,83.43884120171674,Moderate
Thailand,Bangkok,2021-11-14,,0.021,0.02487333333333333,45.4,24.233333333333334,,2021,11,Sunday,4,Transition (Oct-Nov),COVID Era,76.51645207439199,Moderate
Thailand,Bangkok,2021-11-15,,0.0224,0.015053333333333333,40.474999999999994,21.275,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,70.29506437768241,Moderate
Thailand,Bangkok,2021-11-16,,0.0254,0.01933333333333333,27.95,13.7725,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,54.51727467811159,Moderate
Thailand,Bangkok,2021-11-17,,0.0127,0.017633333333333334,31.95,16.825,,2021,11,Wednesday,4,Transition (Oct-Nov),COVID Era,60.93669527896996,Moderate
Thailand,Bangkok,2021-11-18,,0.01385,0.022699999999999998,34.15,17.5,,2021,11,Thursday,4,Transition (Oct-Nov),COVID Era,62.35622317596567,Moderate
Thailand,Bangkok,2021-11-19,,0.01235,0.035366666666666664,37.675,21.5,,2021,11,Friday,4,Transition (Oct-Nov),COVID Era,70.76824034334764,Moderate
Thailand,Bangkok,2021-11-20,,0.0142,0.031200000000000002,41.775,23.95,,2021,11,Saturday,4,Transition (Oct-Nov),COVID Era,75.9206008583691,Moderate
Thailand,Bangkok,2021-11-21,,0.01865,0.019866666666666668,44.975,26.3,,2021,11,Sunday,4,Transition (Oct-Nov),COVID Era,80.86266094420601,Moderate
Thailand,Bangkok,2021-11-22,,0.01125,0.013916666666666667,40.475,20.775,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,69.24356223175965,Moderate
Thailand,Bangkok,2021-11-23,,0.0121,0.014423333333333335,31.85,15.975,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,59.14914163090129,Moderate
Thailand,Bangkok,2021-11-24,,0.0275,0.0311,41.3,20.7,,2021,11,Wednesday,4,Transition (Oct-Nov),COVID Era,69.08583690987125,Moderate
Thailand,Bangkok,2021-11-25,,0.0287,0.0336,50.825,24.85,,2021,11,Thursday,4,Transition (Oct-Nov),COVID Era,77.81330472103005,Moderate
Thailand,Bangkok,2021-11-26,,0.0221,0.03745,47.675,25.6,,2021,11,Friday,4,Transition (Oct-Nov),COVID Era,79.39055793991417,Moderate
Thailand,Bangkok,2021-11-27,,0.0163,0.024,47.95,25.8,,2021,11,Saturday,4,Transition (Oct-Nov),COVID Era,79.81115879828327,Moderate
Thailand,Bangkok,2021-11-28,,0.0211,0.039650000000000005,50.400000000000006,26.8,,2021,11,Sunday,4,Transition (Oct-Nov),COVID Era,81.91416309012877,Moderate
Thailand,Bangkok,2021-11-29,,0.0244,0.030449999999999998,49.925,26.35,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,80.9678111587983,Moderate
Thailand,Bangkok,2021-11-30,,0.0267,0.037250000000000005,59.95,31.275,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,91.32510729613733,Moderate
Thailand,Bangkok,2021-12-01,,0.0269,0.04085,59.55,31.425,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,91.64055793991417,Moderate
Thailand,Bangkok,2021-12-02,,0.0376,0.03715,59.725,32.025,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,92.90236051502146,Moderate
Thailand,Bangkok,2021-12-03,,0.0354,0.0441,58.325,29.475,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,87.53969957081546,Moderate
Thailand,Bangkok,2021-12-04,,0.0215,0.03825,64.2,32.5,,2021,12,Saturday,4,Dry (Dec-Mar),COVID Era,93.90128755364807,Moderate
Thailand,Bangkok,2021-12-05,,0.0286,0.0364,63.25,33.9,,2021,12,Sunday,4,Dry (Dec-Mar),COVID Era,96.84549356223175,Moderate
Thailand,Bangkok,2021-12-06,,0.0352,0.042749999999999996,61.8,34.75,,2021,12,Monday,4,Dry (Dec-Mar),COVID Era,98.63304721030043,Moderate
Thailand,Bangkok,2021-12-07,,0.04,0.042249999999999996,70.69999999999999,38.75,,2021,12,Tuesday,4,Dry (Dec-Mar),COVID Era,109.00251256281408,Unhealthy for Sensitive
Thailand,Bangkok,2021-12-08,,0.0295,0.0313,66.875,33.7,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,96.42489270386267,Moderate
Thailand,Bangkok,2021-12-09,,0.0366,0.02735,57.2,27.625,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,83.64914163090128,Moderate
Thailand,Bangkok,2021-12-10,,0.0401,0.03425,56.9,28.375,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,85.22639484978541,Moderate
Thailand,Bangkok,2021-12-11,,0.0239,0.03455,50.15,26.275,,2021,12,Saturday,4,Dry (Dec-Mar),COVID Era,80.81008583690988,Moderate
Thailand,Bangkok,2021-12-12,,0.027,0.03625,45.3,23.55,,2021,12,Sunday,4,Dry (Dec-Mar),COVID Era,75.07939914163092,Moderate
Thailand,Bangkok,2021-12-13,,0.01689545,0.04105,62.25,32.7,,2021,12,Monday,4,Dry (Dec-Mar),COVID Era,94.32188841201717,Moderate
Thailand,Bangkok,2021-12-14,,0.0172,0.035,79.3,43.075,,2021,12,Tuesday,4,Dry (Dec-Mar),COVID Era,119.65201005025126,Unhealthy for Sensitive
Thailand,Bangkok,2021-12-15,,0.01425,0.04045,74.575,43.275,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,120.14447236180905,Unhealthy for Sensitive
Thailand,Bangkok,2021-12-16,,0.016,0.0332,69.05000000000001,39.8,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,111.58793969849245,Unhealthy for Sensitive
Thailand,Bangkok,2021-12-17,,0.0138,0.03385,52.675,27.775,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,83.96459227467811,Moderate
Thailand,Bangkok,2021-12-18,,0.01255,0.0443,47.2,24.95,,2021,12,Saturday,4,Dry (Dec-Mar),COVID Era,78.02360515021459,Moderate
Thailand,Bangkok,2021-12-19,,0.0141,0.03545,59.6,33.1,,2021,12,Sunday,4,Dry (Dec-Mar),COVID Era,95.16309012875537,Moderate
Thailand,Bangkok,2021-12-20,,0.0176,0.042649999999999993,79.9,47.525,,2021,12,Monday,4,Dry (Dec-Mar),COVID Era,130.60929648241205,Unhealthy for Sensitive
Thailand,Bangkok,2021-12-21,,0.01805,0.0462,96.575,58.95,,2021,12,Tuesday,4,Dry (Dec-Mar),COVID Era,152.7813487881981,Unhealthy
Thailand,Bangkok,2021-12-22,,0.0229,0.031799999999999995,101.6,62.8,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,154.76923076923077,Unhealthy
Thailand,Bangkok,2021-12-23,,0.0232,0.0453,85.4,49.7,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,135.96482412060303,Unhealthy for Sensitive
Thailand,Bangkok,2021-12-24,,0.0151,0.028749999999999998,59.474999999999994,34.2,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,97.47639484978541,Moderate
Thailand,Bangkok,2021-12-25,,0.01285,0.0253,37.175,20.225,,2021,12,Saturday,4,Dry (Dec-Mar),COVID Era,68.08690987124464,Moderate
Thailand,Bangkok,2021-12-26,,0.0145,0.027700000000000002,49.175,26.575,,2021,12,Sunday,4,Dry (Dec-Mar),COVID Era,81.44098712446352,Moderate
Thailand,Bangkok,2021-12-27,,0.01335,0.0229,50.325,26.55,,2021,12,Monday,4,Dry (Dec-Mar),COVID Era,81.38841201716738,Moderate
Thailand,Bangkok,2021-12-28,,0.01305,0.0403,35.575,16.925,,2021,12,Tuesday,4,Dry (Dec-Mar),COVID Era,61.146995708154506,Moderate
Thailand,Bangkok,2021-12-29,,0.01085,0.030199999999999998,38.95,19.9,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,67.40343347639485,Moderate
Thailand,Bangkok,2021-12-30,,0.00895,0.0319,37.7,20.875,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,69.45386266094421,Moderate
Thailand,Bangkok,2021-12-31,,0.007,0.0358,39.7,22.375,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,72.60836909871244,Moderate
Thailand,Bangkok,2022-01-01,,0.0095,0.0348,35.625,20.65,,2022,1,Saturday,1,Dry (Dec-Mar),Post-COVID,68.98068669527896,Moderate
Thailand,Bangkok,2022-01-02,,0.01045,0.0374,40.025,24.125,,2022,1,Sunday,1,Dry (Dec-Mar),Post-COVID,76.28862660944206,Moderate
Thailand,Bangkok,2022-01-03,,0.01265,0.02675,48.925,28.325,,2022,1,Monday,1,Dry (Dec-Mar),Post-COVID,85.12124463519314,Moderate
Thailand,Bangkok,2022-01-04,,0.016,0.0361,61.349999999999994,33.425,,2022,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,95.84656652360515,Moderate
Thailand,Bangkok,2022-01-05,,0.01965,0.0271,69.5,38.6,,2022,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,108.63316582914574,Unhealthy for Sensitive
Thailand,Bangkok,2022-01-06,,0.0499,0.03445,75.725,43.775,,2022,1,Thursday,1,Dry (Dec-Mar),Post-COVID,121.37562814070351,Unhealthy for Sensitive
